gene_id,mean_healthy,mean_disease,log2fc,pvalue,fdr,significant
ENSG00000133065,3.1883328931934427,3.214188720320815,0.011648731468723916,0.9136135740773152,0.9991161405974711,False
ENSG00000122417,5.486906363979801,5.464079910720506,-0.006013274876618032,0.9144475637610705,0.9991161405974711,False
ENSG00000143207,4.570961713931626,4.554579932725227,-0.005178599188850851,0.9146994822460771,0.9991161405974711,False
ENSG00000126091,3.683742250034789,3.703667445907789,0.007780337571519464,0.9152499660947401,0.9991161405974711,False
ENSG00000188157,1.3325569108533335,1.3176465528236039,-0.01622147509358971,0.9155853076024436,0.9991161405974711,False
ENSG00000049249,1.5887315663362216,1.6049899337122953,0.01467966990192753,0.9156367587760527,0.9991161405974711,False
ENSG00000121903,1.1376351100195354,1.1496864868561503,0.015189322658725558,0.9158711365160811,0.9991161405974711,False
ENSG00000158769,4.71382058754192,4.694825266743699,-0.005824146983792914,0.9162363711866294,0.9991161405974711,False
ENSG00000117394,5.401078065392202,5.431202716020851,0.008022829931792156,0.9171036292528181,0.9991161405974711,False
ENSG00000020129,3.6211125643021536,3.603971405323302,-0.006843565545687595,0.9178135156935849,0.9991161405974711,False
ENSG00000159445,5.2981251452057325,5.267023577508237,-0.008492396241062806,0.9188122180188758,0.9991161405974711,False
ENSG00000163357,0.5441951415954428,0.5363120212354253,-0.02101259019572112,0.9189769496216851,0.9991161405974711,False
ENSG00000076321,4.877378056903227,4.861431549731839,-0.004723625303650011,0.920175673745705,0.9991161405974711,False
ENSG00000222009,2.301498420395374,2.3226505334893743,0.01319294368891947,0.9209653686082766,0.9991161405974711,False
ENSG00000150681,3.857543837922171,3.8071730263883303,-0.018957466913778927,0.9213084670143787,0.9991161405974711,False
ENSG00000183726,6.9309917261043195,6.919864946021259,-0.002317580305482137,0.9214688972731921,0.9991161405974711,False
ENSG00000162426,0.753860008154472,0.7648488473908428,0.020850565528702094,0.9215032617922945,0.9991161405974711,False
ENSG00000001460,2.4477449177435027,2.4604491042350123,0.007465410802683282,0.9215645874466079,0.9991161405974711,False
ENSG00000143321,3.720182842365568,3.7306187410394633,0.004040313950603434,0.9234719818517874,0.9991161405974711,False
ENSG00000143458,3.3713035219135232,3.3607478124366277,-0.004522888654110439,0.9237994145980379,0.9991161405974711,False
ENSG00000163348,4.65721502000928,4.670740041683504,0.004182762990048941,0.9238547659877733,0.9991161405974711,False
ENSG00000204219,2.1083800049652246,2.140810159831837,0.022011591760201843,0.9243952693005839,0.9991161405974711,False
ENSG00000154305,7.398079229366557,7.388456281270251,-0.0018775329641945986,0.9245734868058486,0.9991161405974711,False
ENSG00000116871,2.7763984982265,2.7886889179315575,0.006370065723956362,0.9253101398433552,0.9991161405974711,False
ENSG00000159208,1.216494122779113,1.2284302336669917,0.014075060821813116,0.9256945731464257,0.9991161405974711,False
ENSG00000116539,5.88822649803068,5.900635600387337,0.00303668330477066,0.9265405946142631,0.9991161405974711,False
ENSG00000159596,5.180778088803454,5.1907043814413285,0.002761004816848789,0.9265417050799445,0.9991161405974711,False
ENSG00000162398,0.7917696915626615,0.8099647187616523,0.0327373431750221,0.9267128992759968,0.9991161405974711,False
ENSG00000215883,2.458234209652012,2.449366188432376,-0.005211774121062451,0.9273484867809614,0.9991161405974711,False
ENSG00000130939,4.421578715837768,4.413921949325548,-0.00249988820570543,0.9280239466246605,0.9991161405974711,False
ENSG00000188015,0.32660191694154717,0.3182849114527812,-0.03709942221407113,0.9281395425573596,0.9991161405974711,False
ENSG00000134186,6.956076066346252,6.945879700149219,-0.0021159804924023038,0.9281797852775311,0.9991161405974711,False
ENSG00000118292,2.470513594025853,2.4559055286103346,-0.00855245656932342,0.9282587707717856,0.9991161405974711,False
ENSG00000143499,5.174783245365246,5.156149213888835,-0.005203412303591029,0.9284597691657547,0.9991161405974711,False
ENSG00000158485,0.3440671221604555,0.33117841053936453,-0.054918710542926664,0.9285096564906049,0.9991161405974711,False
ENSG00000198793,4.181919922649543,4.172724098688224,-0.003175144219865126,0.9285599093272275,0.9991161405974711,False
ENSG00000116761,2.7449130208925547,2.7557855742777666,0.005701129724595104,0.9293756525522181,0.9991161405974711,False
ENSG00000162739,5.4580093796456275,5.424175947350038,-0.008969248637466697,0.929729634892727,0.9991161405974711,False
ENSG00000215704,0.6565906189174757,0.6433905676025886,-0.0292543414515885,0.9299267544020915,0.9991161405974711,False
ENSG00000117448,6.6736737186127195,6.688752750718865,0.0032555761554581885,0.9303732674755135,0.9991161405974711,False
ENSG00000186517,7.332168613790895,7.322796491753312,-0.0018450089403455178,0.9330983329414375,0.9991161405974711,False
ENSG00000066027,4.285889888048729,4.274385411092587,-0.003876881146826389,0.9332026052372443,0.9991161405974711,False
ENSG00000162542,3.804423062242315,3.818366322144761,0.005276445898730246,0.9332346645816276,0.9991161405974711,False
ENSG00000163534,3.3100496605560807,3.354607544893401,0.019285346172221208,0.9336819869771533,0.9991161405974711,False
ENSG00000025800,5.420202543339374,5.428323979722872,0.002159666290567533,0.9340757604779675,0.9991161405974711,False
ENSG00000177301,0.5717449369130954,0.5818674375522352,0.025275006247556873,0.9349346164952488,0.9991161405974711,False
ENSG00000173947,0.3438270500431862,0.3358498468557815,-0.033767308011712134,0.9351802265430256,0.9991161405974711,False
ENSG00000117395,5.009887719199397,5.0202065738531285,0.002967867974879292,0.9360127528675193,0.9991161405974711,False
ENSG00000084623,6.965889399043581,6.955972900477689,-0.0020549593805358484,0.9366537490077874,0.9991161405974711,False
